Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2008-01-10,600519.XSHG,87,124.74,125.37,126.8,123.24,450693940.0,4.317,125.37,[],None,0.17696629213483406,0.4016853932584246,0.4213483146067413,123.05600000000001,1,0.03134353976447341,0.031167781470881752,0.03242142177944883,0.031461890878800504
2008-01-11,600519.XSHG,88,125.9,124.75,126.96,122.43,425014224.0,4.317,124.75,[],None,0.2538631346578386,0.2339955849889605,0.5121412803532008,123.46650000000002,1,0.031829161590662666,0.031233762484844985,0.03206811420994321,0.031203665139525202
2008-01-14,600519.XSHG,89,129.94,129.43,132.02,126.19,959882221.0,4.317,129.43,[],None,0.08747855917667063,0.356775300171528,0.5557461406518014,124.149,1,0.03352046519221833,0.03332041205143221,0.033708159223944656,0.03315285297792587
2008-01-15,600519.XSHG,90,129.59,131.88,133.14,129.59,486145572.0,4.317,131.88,[],None,0.6450704225352121,0.35492957746478787,0.0,124.50600000000001,1,0.033373941365350886,0.033782279149174824,0.03519117865149915,0.03417326114119117
2008-01-16,600519.XSHG,91,130.98,128.69,131.09,128.21,502236876.0,4.317,128.69,[],None,0.7951388888888874,0.03819444444444924,0.16666666666666338,124.848,1,0.03395585027776731,0.03293689740777092,0.03458924723678586,0.032844648063306954
2008-01-17,600519.XSHG,92,129.07,125.9,129.07,124.74,697313171.0,4.317,125.9,[],None,0.732101616628173,0.0,0.2678983833718271,125.3395,1,0.03315624882257639,0.03210388710648511,0.03307569505631111,0.0316826322365681
2008-01-18,600519.XSHG,93,125.93,124.15,126.76,123.01,441871091.0,4.317,124.15,['three black crows'],None,0.47466666666666696,0.22133333333333288,0.30400000000000016,125.68699999999998,1,0.031841720775822736,0.03115128621739095,0.03232109987699662,0.03095376926280717
2008-01-21,600519.XSHG,94,124.42,121.86,125.48,119.54,531115484.0,4.317,121.86,['three black crows'],sell,0.4309764309764315,0.17845117845117892,0.39057239057238957,125.896,1,0.031209575122766037,0.030623438105685092,0.030807547696521883,0.03
2008-01-22,600519.XSHG,95,119.53,121.58,127.02,116.08,949589574.0,4.317,121.58,[],sell,0.18738574040219355,0.4972577696526507,0.3153564899451557,125.8815,1,0.029162427941675145,0.03125850536508119,0.029298357337892888,0.029883381924198253
2008-01-23,600519.XSHG,96,123.64,127.12,127.22,122.8,502720215.0,4.317,127.12,[],None,0.7873303167420821,0.022624434389138977,0.19004524886877897,126.19149999999999,1,0.030883036308604297,0.031340981632535236,0.0322295016182359,0.032190753852561434
